,Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
201,OHX30SE,"Dental Sealants: Lower right 1st molar (1M) sealant codes. These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",P_OHXDEN,Oral Health - Dentition,2017,2020,Examination,None
202,OHX30TC,Tooth Count: Lower right 1st molar (1M),P_OHXDEN,Oral Health - Dentition,2017,2020,Examination,None
203,OHX31CSC,"Coronal Caries: Lower right 2nd molar (2M) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",P_OHXDEN,Oral Health - Dentition,2017,2020,Examination,None
204,OHX31CTC,Coronal Caries: Lower right 2nd molar (2M) tooth code,P_OHXDEN,Oral Health - Dentition,2017,2020,Examination,None
205,OHX31RSC,"Coronal Caries: Secondary restoration surface call - Lower right 2nd molar (2M). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",P_OHXDEN,Oral Health - Dentition,2017,2020,Examination,None
206,OHX31RTC,Coronal Caries: Second restoration present - Lower right 2nd molar (2M),P_OHXDEN,Oral Health - Dentition,2017,2020,Examination,None
207,OHX31SE,"Dental Sealants: Lower right 2nd molar (2M) sealant codes. These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",P_OHXDEN,Oral Health - Dentition,2017,2020,Examination,None
208,OHX31TC,Tooth Count: Lower right 2nd molar (2M),P_OHXDEN,Oral Health - Dentition,2017,2020,Examination,None
209,OHX32TC,Tooth Count: Lower right 3rd molar (3M),P_OHXDEN,Oral Health - Dentition,2017,2020,Examination,None
210,OHXIMP,Tooth Count: Ever had a tooth replaced with a surgical implant?,P_OHXDEN,Oral Health - Dentition,2017,2020,Examination,None
211,OHXRCAR,Root Caries: Whole mouth,P_OHXDEN,Oral Health - Dentition,2017,2020,Examination,None
212,OHXRCARO,Other non-carious root lesions (erosions/abrasions): Whole mouth,P_OHXDEN,Oral Health - Dentition,2017,2020,Examination,None
213,OHXRRES,Root restorations for caries: Whole mouth,P_OHXDEN,Oral Health - Dentition,2017,2020,Examination,None
214,OHXRRESO,Root restoration for reasons other than caries: Whole mouth,P_OHXDEN,Oral Health - Dentition,2017,2020,Examination,None
215,SEQN,Respondent sequence number.,P_OHXDEN,Oral Health - Dentition,2017,2020,Examination,None
216,DXAFMRD0,Calculated DO for femur,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
217,DXAFMRK,Calculated K for femur,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
218,DXAFMRST,Femur scan status,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
219,DXXFMBCC,Total femur BMD invalidity code,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
220,DXXINA,Intertrochanter area,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
221,DXXINBMC,Intertrochanter BMC,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
222,DXXINBMD,Intertrochanter BMD,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
223,DXXNKA,Femoral neck area,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
224,DXXNKBMC,Femoral neck BMC,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
225,DXXNKBMD,Femoral neck BMD,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
226,DXXOFA,Total femur area,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
227,DXXOFBMC,Total femur BMC,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
228,DXXOFBMD,Total femur BMD,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
229,DXXTRA,Trochanter area,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
230,DXXTRBMC,Trochanter BMC,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
231,DXXTRBMD,Trochanter BMD,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
232,DXXWDA,Wards triangle area,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
233,DXXWDBMC,Wards triangle BMC,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
234,DXXWDBMD,Wards triangle BMD,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
235,SEQN,Respondent sequence number.,P_DXXFEM,Dual-Energy X-ray Absorptiometry - Femur,2017,2020,Examination,None
236,DXASPND0,Calculated DO for spine,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
237,DXASPNK,Calculated K for spine,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
238,DXASPNST,Spine scan status,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
239,DXXL1A,L1 area,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
240,DXXL1BCC,L1 BMD invalidity code,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
241,DXXL1BMC,L1 BMC,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
242,DXXL1BMD,L1 BMD,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
243,DXXL2A,L2 area,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
244,DXXL2BCC,L2 BMD invalidity code,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
245,DXXL2BMC,L2 BMC,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
246,DXXL2BMD,L2 BMD,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
247,DXXL3A,L3 area,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
248,DXXL3BCC,L3 BMD invalidity code,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
249,DXXL3BMC,L3 BMC,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
250,DXXL3BMD,L3 BMD,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
251,DXXL4A,L4 area,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
252,DXXL4BCC,L4 BMD invalidity code,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
253,DXXL4BMC,L4 BMC,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
254,DXXL4BMD,L4 BMD,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
255,DXXOSA,Total spine area,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
256,DXXOSBCC,Total spine BMD invalidity code,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
257,DXXOSBMC,Total spine BMC,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
258,DXXOSBMD,Total spine BMD,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
259,SEQN,Respondent sequence number.,P_DXXSPN,Dual-Energy X-ray Absorptiometry - Spine,2017,2020,Examination,None
260,SEQN,Respondent sequence number.,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
261,WBXA001,Absorbance Array Data Point 001,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
262,WBXA002,Absorbance Array Data Point 002,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
263,WBXA003,Absorbance Array Data Point 003,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
264,WBXA004,Absorbance Array Data Point 004,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
265,WBXA005,Absorbance Array Data Point 005,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
266,WBXA006,Absorbance Array Data Point 006,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
267,WBXA007,Absorbance Array Data Point 007,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
268,WBXA008,Absorbance Array Data Point 008,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
269,WBXA009,Absorbance Array Data Point 009,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
270,WBXA010,Absorbance Array Data Point 010,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
271,WBXA011,Absorbance Array Data Point 011,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
272,WBXA012,Absorbance Array Data Point 012,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
273,WBXA013,Absorbance Array Data Point 013,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
274,WBXA014,Absorbance Array Data Point 014,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
275,WBXA015,Absorbance Array Data Point 015,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
276,WBXA016,Absorbance Array Data Point 016,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
277,WBXA017,Absorbance Array Data Point 017,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
278,WBXA018,Absorbance Array Data Point 018,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
279,WBXA019,Absorbance Array Data Point 019,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
280,WBXA020,Absorbance Array Data Point 020,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
281,WBXA021,Absorbance Array Data Point 021,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
282,WBXA022,Absorbance Array Data Point 022,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
283,WBXA023,Absorbance Array Data Point 023,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
284,WBXA024,Absorbance Array Data Point 024,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
285,WBXA025,Absorbance Array Data Point 025,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
286,WBXA026,Absorbance Array Data Point 026,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
287,WBXA027,Absorbance Array Data Point 027,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
288,WBXA028,Absorbance Array Data Point 028,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
289,WBXA029,Absorbance Array Data Point 029,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
290,WBXA030,Absorbance Array Data Point 030,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
291,WBXA031,Absorbance Array Data Point 031,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
292,WBXA032,Absorbance Array Data Point 032,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
293,WBXA033,Absorbance Array Data Point 033,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
294,WBXA034,Absorbance Array Data Point 034,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
295,WBXA035,Absorbance Array Data Point 035,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
296,WBXA036,Absorbance Array Data Point 036,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
297,WBXA037,Absorbance Array Data Point 037,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
298,WBXA038,Absorbance Array Data Point 038,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
299,WBXA039,Absorbance Array Data Point 039,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
300,WBXA040,Absorbance Array Data Point 040,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
301,WBXA041,Absorbance Array Data Point 041,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
302,WBXA042,Absorbance Array Data Point 042,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
303,WBXA043,Absorbance Array Data Point 043,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
304,WBXA044,Absorbance Array Data Point 044,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
305,WBXA045,Absorbance Array Data Point 045,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
306,WBXA046,Absorbance Array Data Point 046,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
307,WBXA047,Absorbance Array Data Point 047,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
308,WBXA048,Absorbance Array Data Point 048,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
309,WBXA049,Absorbance Array Data Point 049,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
310,WBXA050,Absorbance Array Data Point 050,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
311,WBXA051,Absorbance Array Data Point 051,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
312,WBXA052,Absorbance Array Data Point 052,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
313,WBXA053,Absorbance Array Data Point 053,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
314,WBXA054,Absorbance Array Data Point 054,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
315,WBXA055,Absorbance Array Data Point 055,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
316,WBXA056,Absorbance Array Data Point 056,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
317,WBXA057,Absorbance Array Data Point 057,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
318,WBXA058,Absorbance Array Data Point 058,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
319,WBXA059,Absorbance Array Data Point 059,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
320,WBXA060,Absorbance Array Data Point 060,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
321,WBXA061,Absorbance Array Data Point 061,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
322,WBXA062,Absorbance Array Data Point 062,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
323,WBXA063,Absorbance Array Data Point 063,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
324,WBXA064,Absorbance Array Data Point 064,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
325,WBXA065,Absorbance Array Data Point 065,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
326,WBXA066,Absorbance Array Data Point 066,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
327,WBXA067,Absorbance Array Data Point 067,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
328,WBXA068,Absorbance Array Data Point 068,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
329,WBXA069,Absorbance Array Data Point 069,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
330,WBXA070,Absorbance Array Data Point 070,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
331,WBXA071,Absorbance Array Data Point 071,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
332,WBXA072,Absorbance Array Data Point 072,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
333,WBXA073,Absorbance Array Data Point 073,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
334,WBXA074,Absorbance Array Data Point 074,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
335,WBXA075,Absorbance Array Data Point 075,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
336,WBXA076,Absorbance Array Data Point 076,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
337,WBXA077,Absorbance Array Data Point 077,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
338,WBXA078,Absorbance Array Data Point 078,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
339,WBXA079,Absorbance Array Data Point 079,P_AUXWBR,Audiometry - Wideband Reflectance,2017,2020,Examination,None
